0.415073 0.584927 0.00745725 0.00936877
0.415073 0.584832 0.00745725 0.00936773
0.415073 0.584548 0.00745725 0.00936461
0.415073 0.584359 0.00745725 0.00936254
0.415073 0.584075 0.00745725 0.00935942
0.415073 0.583886 0.00745725 0.00935735
0.415073 0.583791 0.00745725 0.00935631
0.415073 0.583507 0.00745725 0.00935319
0.415073 0.583034 0.00745725 0.009348
0.415073 0.582939 0.00745725 0.00934696
0.415073 0.58256 0.00745725 0.00934281
0.414884 0.581897 0.00745505 0.00933554
0.414884 0.580951 0.00745505 0.00932515
0.414884 0.580761 0.00745505 0.00932307
0.414789 0.580572 0.00745395 0.00932099
0.414789 0.580288 0.00745395 0.00931787
0.414789 0.579625 0.00745395 0.0093106
0.414789 0.578962 0.00745395 0.00930332
0.4146 0.57811 0.00745175 0.00929396
0.4146 0.577731 0.00745175 0.0092898
0.4146 0.577069 0.00745175 0.00928252
0.4146 0.576595 0.00745175 0.00927732
0.414505 0.576501 0.00745065 0.00927628
0.41441 0.575459 0.00744955 0.00926484
0.41441 0.574891 0.00744955 0.00925859
0.414315 0.574323 0.00744845 0.00925235
0.414221 0.57366 0.00744735 0.00924506
0.414031 0.572808 0.00744514 0.00923569
0.414031 0.571956 0.00744514 0.00922632
0.414031 0.570536 0.00744514 0.00921069
0.414031 0.569778 0.00744514 0.00920236
0.414031 0.569305 0.00744514 0.00919715
0.413937 0.569021 0.00744404 0.00919402
0.413842 0.567696 0.00744294 0.00917943
0.413842 0.567222 0.00744294 0.00917421
0.413747 0.565707 0.00744184 0.00915752
0.413558 0.564855 0.00743964 0.00914813
0.413558 0.56353 0.00743964 0.00913352
0.413463 0.562678 0.00743854 0.00912413
0.413274 0.561825 0.00743634 0.00911473
0.413179 0.560879 0.00743524 0.00910429
0.41299 0.560216 0.00743304 0.00909697
0.41299 0.559174 0.00743304 0.00908548
0.412706 0.557565 0.00742973 0.00906771
0.412706 0.556523 0.00742973 0.00905621
0.412611 0.555577 0.00742863 0.00904575
0.412422 0.554819 0.00742643 0.00903738
0.412233 0.553494 0.00742423 0.00902273
0.411854 0.552547 0.00741982 0.00901226
0.411759 0.551127 0.00741872 0.00899656
0.41157 0.550464 0.00741651 0.00898922
0.41157 0.549328 0.00741651 0.00897665
0.411475 0.548949 0.00741541 0.00897246
0.411475 0.547813 0.00741541 0.00895988
0.41138 0.54715 0.00741431 0.00895254
0.411096 0.54573 0.007411 0.00893681
