1 1 0.0219344 0.0245256
0.998316 0.958797 0.0219067 0.0237663
0.997835 0.943759 0.0218987 0.0234885
0.997113 0.931429 0.0218869 0.0232605
0.996873 0.920902 0.0218829 0.0230655
0.995429 0.910376 0.0218592 0.0228704
0.994948 0.903158 0.0218512 0.0227365
0.994708 0.895639 0.0218473 0.0225969
0.994708 0.886015 0.0218473 0.022418
0.994227 0.881805 0.0218394 0.0223397
0.993986 0.876692 0.0218354 0.0222446
0.993505 0.870075 0.0218275 0.0221214
0.993024 0.863158 0.0218196 0.0219925
0.993024 0.857143 0.0218196 0.0218803
0.992543 0.851128 0.0218116 0.0217681
0.992062 0.845414 0.0218037 0.0216614
0.991821 0.838797 0.0217998 0.0215377
0.99158 0.832782 0.0217958 0.0214252
0.99134 0.829474 0.0217918 0.0213633
0.991099 0.822256 0.0217879 0.0212282
0.990859 0.818647 0.0217839 0.0211605
0.990618 0.814135 0.02178 0.021076
0.990618 0.810226 0.02178 0.0210026
0.990378 0.808421 0.021776 0.0209688
0.990137 0.803008 0.021772 0.0208671
0.989656 0.798496 0.0217641 0.0207824
0.989656 0.795188 0.0217641 0.0207202
0.989175 0.790677 0.0217562 0.0206354
0.989175 0.787368 0.0217562 0.0205731
0.988453 0.781654 0.0217443 0.0204655
0.987972 0.776842 0.0217364 0.0203749
0.987972 0.773835 0.0217364 0.0203182
0.987491 0.770526 0.0217285 0.0202558
0.98725 0.766015 0.0217245 0.0201707
0.98725 0.761504 0.0217245 0.0200855
0.98701 0.757594 0.0217205 0.0200116
0.986529 0.753985 0.0217126 0.0199434
0.986529 0.748571 0.0217126 0.019841
0.985326 0.744361 0.0216928 0.0197612
0.985326 0.738947 0.0216928 0.0196587
0.984845 0.735338 0.0216849 0.0195902
0.984845 0.733233 0.0216849 0.0195503
0.984604 0.732632 0.0216809 0.0195389
0.984123 0.729023 0.021673 0.0194704
0.983883 0.725714 0.021669 0.0194076
0.983642 0.722406 0.0216651 0.0193447
0.983401 0.719098 0.0216611 0.0192818
0.98292 0.716992 0.0216532 0.0192418
0.98292 0.714586 0.0216532 0.019196
0.98268 0.71188 0.0216492 0.0191445
0.982439 0.709173 0.0216453 0.019093
0.982199 0.705263 0.0216413 0.0190185
0.981958 0.701654 0.0216373 0.0189497
0.981477 0.699248 0.0216294 0.0189038
0.981477 0.69594 0.0216294 0.0188406
0.980996 0.694737 0.0216215 0.0188177
0.980996 0.693534 0.0216215 0.0187947
0.980996 0.690226 0.0216215 0.0187315
0.980274 0.689624 0.0216096 0.01872
0.979553 0.686917 0.0215977 0.0186682
0.979071 0.684211 0.0215898 0.0186165
0.97859 0.682105 0.0215818 0.0185762
0.97859 0.680301 0.0215818 0.0185416
0.97859 0.678496 0.0215818 0.0185071
0.97859 0.675489 0.0215818 0.0184495
0.97859 0.674286 0.0215818 0.0184264
0.97835 0.672782 0.0215779 0.0183976
0.977869 0.670376 0.0215699 0.0183515
0.977388 0.669173 0.021562 0.0183284
0.977388 0.666767 0.021562 0.0182822
0.977147 0.664662 0.021558 0.0182418
0.977147 0.662556 0.021558 0.0182014
0.976666 0.659549 0.0215501 0.0181436
0.976666 0.657744 0.0215501 0.0181089
0.976666 0.655338 0.0215501 0.0180626
0.976425 0.652932 0.0215462 0.0180163
0.975944 0.652331 0.0215382 0.0180047
0.975704 0.649323 0.0215343 0.0179468
0.975704 0.648722 0.0215343 0.0179352
0.975463 0.647218 0.0215303 0.0179063
0.974982 0.645714 0.0215224 0.0178773
0.97426 0.643609 0.0215105 0.0178367
0.97402 0.642406 0.0215065 0.0178135
0.97402 0.640301 0.0215065 0.0177729
0.973539 0.638496 0.0214986 0.0177381
0.973298 0.636692 0.0214946 0.0177032
0.973298 0.634586 0.0214946 0.0176626
0.973057 0.633684 0.0214906 0.0176451
0.972817 0.63218 0.0214867 0.0176161
0.972576 0.630977 0.0214827 0.0175928
0.972336 0.630677 0.0214787 0.017587
0.972095 0.62797 0.0214748 0.0175346
0.972095 0.625564 0.0214748 0.0174881
0.972095 0.622857 0.0214748 0.0174357
0.971855 0.621053 0.0214708 0.0174007
0.971133 0.619549 0.0214589 0.0173716
0.970892 0.618045 0.0214549 0.0173424
0.970652 0.616541 0.021451 0.0173133
0.970652 0.614737 0.021451 0.0172782
0.96993 0.613835 0.0214391 0.0172607
0.969209 0.612632 0.0214272 0.0172374
0.969209 0.612331 0.0214272 0.0172315
0.968968 0.611729 0.0214232 0.0172199
0.968968 0.610827 0.0214232 0.0172023
0.968968 0.609925 0.0214232 0.0171848
0.968727 0.608722 0.0214192 0.0171615
0.968727 0.60782 0.0214192 0.0171439
0.968727 0.605414 0.0214192 0.0170971
0.968487 0.603609 0.0214152 0.0170621
0.968246 0.600602 0.0214113 0.0170035
0.968006 0.6 0.0214073 0.0169918
0.967765 0.598797 0.0214033 0.0169684
0.967525 0.596692 0.0213994 0.0169274
0.967284 0.595188 0.0213954 0.0168981
0.967284 0.594286 0.0213954 0.0168805
0.967044 0.592782 0.0213914 0.0168512
0.966803 0.591579 0.0213875 0.0168277
0.966562 0.588571 0.0213835 0.016769
0.966081 0.587669 0.0213756 0.0167514
0.965841 0.586466 0.0213716 0.0167279
0.965841 0.585263 0.0213716 0.0167044
0.965841 0.58406 0.0213716 0.0166809
0.9656 0.583459 0.0213676 0.0166691
0.9656 0.582256 0.0213676 0.0166456
0.9656 0.581353 0.0213676 0.016628
