1 1 0.0334825 0.0264814
0.98991 0.884292 0.033229 0.0241711
0.983744 0.821529 0.033074 0.0229063
0.976457 0.77244 0.0328907 0.0219101
0.970852 0.737377 0.0327496 0.0211942
0.966368 0.703366 0.0326367 0.020496
0.963004 0.675316 0.032552 0.0199171
0.957399 0.649369 0.0324107 0.0193789
0.948991 0.630435 0.0321987 0.0189844
0.946188 0.611851 0.032128 0.0185956
0.942265 0.595021 0.032029 0.0182421
0.939462 0.580295 0.0319582 0.0179316
0.93722 0.567321 0.0319016 0.0176571
0.934978 0.552244 0.031845 0.0173369
0.934417 0.534011 0.0318308 0.0169479
0.932735 0.520687 0.0317884 0.0166623
0.931054 0.512623 0.0317459 0.0164888
0.929372 0.502104 0.0317034 0.0162619
0.925448 0.492987 0.0316042 0.0160646
0.923206 0.485273 0.0315475 0.0158972
0.922085 0.47791 0.0315191 0.015737
0.920964 0.471599 0.0314908 0.0155993
0.918722 0.463534 0.0314341 0.015423
0.915919 0.456171 0.0313632 0.0152614
0.915919 0.448457 0.0313632 0.0150917
0.914238 0.437237 0.0313206 0.0148439
0.911435 0.429173 0.0312497 0.014665
0.909753 0.42216 0.0312071 0.014509
0.909753 0.416199 0.0312071 0.014376
0.906951 0.412693 0.0311361 0.0142976
0.90583 0.407083 0.0311077 0.0141718
0.905269 0.401823 0.0310935 0.0140537
0.903587 0.396213 0.0310509 0.0139273
0.901906 0.390954 0.0310083 0.0138084
0.899103 0.382539 0.0309372 0.0136176
0.896861 0.379734 0.0308804 0.0135538
0.895179 0.374825 0.0308378 0.013442
0.894058 0.37202 0.0308093 0.0133779
0.890135 0.368513 0.0307098 0.0132977
0.889013 0.365708 0.0306813 0.0132334
0.887332 0.360799 0.0306387 0.0131206
0.886211 0.358345 0.0306102 0.0130641
0.883969 0.354137 0.0305533 0.0129671
0.881726 0.34993 0.0304963 0.0128698
0.880605 0.346774 0.0304679 0.0127966
0.880045 0.34432 0.0304536 0.0127397
0.878924 0.33906 0.0304252 0.0126172
0.878363 0.336957 0.0304109 0.0125681
0.877242 0.334502 0.0303824 0.0125108
0.876121 0.331697 0.0303539 0.0124451
0.875561 0.328541 0.0303397 0.0123711
0.875 0.324684 0.0303254 0.0122804
0.874439 0.321529 0.0303112 0.012206
0.873879 0.320126 0.030297 0.0121729
0.872197 0.318373 0.0302542 0.0121314
0.871637 0.315217 0.03024 0.0120567
