1 1 0.0210491 0.00415801
0.997785 0.912535 0.0210142 0.00388419
0.99424 0.826452 0.0209582 0.0036123
0.991803 0.759327 0.0209197 0.00339828
0.990253 0.705022 0.0208952 0.00322357
0.989366 0.660417 0.0208812 0.00307885
0.988702 0.622848 0.0208707 0.00295597
0.987151 0.591113 0.0208462 0.00285139
0.986486 0.563157 0.0208357 0.00275859
0.986265 0.538261 0.0208322 0.00267536
0.984936 0.516252 0.0208112 0.00260128
0.98405 0.496179 0.0207972 0.00253327
0.983385 0.478518 0.0207867 0.00247305
0.98272 0.461808 0.0207761 0.00241572
0.982499 0.446447 0.0207726 0.00236269
0.981834 0.432478 0.0207621 0.00231418
0.981613 0.419666 0.0207586 0.00226943
0.980727 0.407478 0.0207446 0.00222661
0.980505 0.396698 0.0207411 0.00218853
0.97984 0.387111 0.0207306 0.00215449
0.979619 0.377835 0.0207271 0.00212139
0.979397 0.368932 0.0207236 0.00208946
0.979176 0.36033 0.0207201 0.00205846
0.979176 0.352801 0.0207201 0.0020312
0.978954 0.34592 0.0207166 0.00200617
0.978511 0.33922 0.0207096 0.0019817
0.97829 0.332201 0.0207061 0.00195594
0.97829 0.325942 0.0207061 0.00193287
0.97829 0.319519 0.0207061 0.00190909
0.97829 0.313684 0.0207061 0.00188739
0.977847 0.308437 0.0206991 0.0018678
0.977847 0.302835 0.0206991 0.0018468
0.977182 0.297631 0.0206886 0.0018272
0.977182 0.292963 0.0206886 0.00180955
0.976961 0.288753 0.0206851 0.00179357
0.976518 0.284293 0.020678 0.00177658
0.976518 0.279962 0.020678 0.00176003
0.975853 0.276426 0.0206675 0.00174646
0.975631 0.272562 0.020664 0.00173158
0.97541 0.268638 0.0206605 0.00171642
0.975188 0.265128 0.020657 0.00170281
0.974967 0.261921 0.0206535 0.00169033
0.974745 0.258757 0.02065 0.00167798
0.974745 0.255602 0.02065 0.00166563
0.974302 0.252576 0.020643 0.00165375
0.974081 0.249559 0.0206395 0.00164186
0.974081 0.246836 0.0206395 0.0016311
0.973859 0.243854 0.020636 0.00161927
0.973859 0.241243 0.020636 0.00160889
0.973859 0.238546 0.020636 0.00159813
0.973859 0.236272 0.020636 0.00158904
0.973416 0.233601 0.020629 0.00157832
0.973416 0.231233 0.020629 0.00156879
0.973416 0.22851 0.020629 0.0015578
0.973416 0.226271 0.020629 0.00154874
0.973195 0.22411 0.0206255 0.00153997
0.973195 0.221897 0.0206255 0.00153096
0.973195 0.219831 0.0206255 0.00152253
0.973195 0.21779 0.0206255 0.00151418
0.973195 0.215768 0.0206255 0.00150588
0.973195 0.213658 0.0206255 0.0014972
0.972973 0.211921 0.020622 0.00149003
0.972973 0.209846 0.020622 0.00148145
0.972973 0.208186 0.020622 0.00147457
0.972751 0.20638 0.0206185 0.00146705
0.972751 0.204487 0.0206185 0.00145916
0.972751 0.202792 0.0206185 0.00145208
0.97253 0.200994 0.020615 0.00144455
0.97253 0.199568 0.020615 0.00143856
0.97253 0.198003 0.020615 0.00143198
0.972087 0.196663 0.0206079 0.00142632
0.972087 0.195185 0.0206079 0.00142008
0.972087 0.193836 0.0206079 0.00141436
0.972087 0.192358 0.0206079 0.00140809
